index,MINE_ID,score
25490,5100205,29.24524204
3235,600702,29.23976715
14054,3003271,29.22038178
14007,3003203,29.21457458
25422,5001909,29.21009981
10731,2103791,29.20760138
18274,3609781,29.20485673
3363,800388,29.19404916
24408,4703154,29.17970921
11915,2402447,29.17892157
10644,2103682,29.17708499
159,103023,29.16302695
22212,4407103,29.16122239
5540,1302177,29.15940152
5591,1302242,29.15812926
9069,1901142,29.15553751
7358,1518842,29.14703829
7152,1518587,29.14325209
17941,3609304,29.12984254
21454,4300381,29.12765525
1189,203302,29.10913407
11737,2402181,29.09475677
23265,4608172,29.09457152
22762,4503504,29.08692273
24090,4701558,29.08251087
25272,5001658,29.08251087
14552,3003937,29.07850494
11281,2302200,29.07847881
21555,4300567,29.07767455
21069,4202188,29.0765433
14393,3003698,29.0750037
9839,2003452,29.07233357
8804,1800709,29.07034995
8516,1700683,29.06831069
5172,1202287,29.06578331
9033,1901101,29.06578331
13005,2700451,29.06571436
213,103141,29.06200553
20446,4104623,29.04394652
11982,2402543,29.02253799
12485,2602313,29.01754757
11760,2402211,29.01754757
1996,405191,29.01520064
10858,2200711,29.00755267
5671,1302327,29.00609828
16277,3500233,29.00450634
25415,5001894,28.99866342
10809,2200616,28.97722451
17791,3609098,28.97697432
651,202536,28.97493152
23924,4609379,28.97474824
24289,4702984,28.97442667
18196,3609658,28.9668742
16345,3501280,28.9658142
6007,1401671,28.96512461
8661,1700856,28.95291616
22674,4503393,28.94910095
9867,2003492,28.94892781
2153,405463,28.9408744
10196,2103143,28.93453289
4954,1200755,28.93448803
22499,4502537,28.9319002
24843,4703675,28.9261528
3027,504898,28.91979193
4930,1200635,28.89703948
8715,1700925,28.89389482
17966,3609335,28.88544843
17548,3608730,28.88058305
18735,3900798,28.87457254
5743,1302411,28.86529566
2599,503795,28.86321236
17563,3608747,28.8615211
24604,4703389,28.85462314
6964,1518351,28.85428186
21639,4300671,28.85390082
25649,5400371,28.85390082
16608,3503602,28.84160076
9346,2002762,28.82968816
17889,3609232,28.81669628
18010,3609398,28.81567766
15883,3400612,28.81458986
10178,2103121,28.81322836
22255,4407158,28.8038092
17067,3605104,28.79848435
23998,4700136,28.79672651
13675,3001212,28.79267714
11464,2302419,28.79259091
23448,4608708,28.78437619
10129,2103050,28.7701961
9849,2003468,28.76020412
12420,2602146,28.75104146
25153,4801722,28.74743194
25329,5001750,28.74673389
14345,3003639,28.73357588
5286,1202416,28.7269729
8988,1901045,28.72593578
13638,3000928,28.72046887
17000,3603430,28.71423925
23814,4609197,28.71325396
11191,2302042,28.70750526
1092,203181,28.70750526
21623,4300651,28.70750526
8220,1601371,28.703609
11937,2402477,28.69828356
12060,2500187,28.69407858
18315,3609835,28.67597415
15296,3300359,28.67253564
20028,4104133,28.67206211
7902,1519524,28.6646074
16692,3503712,28.66099724
14469,3003803,28.66063414
19399,4003425,28.6575369
1941,405040,28.65585259
5289,1202419,28.64928194
25381,5001825,28.64722449
24460,4703218,28.64236189
8580,1700765,28.63534646
21325,4202529,28.63484663
11152,2301939,28.62504835
9092,1901168,28.60586374
7400,1518894,28.60354203
20737,4104950,28.5970034
8815,1800736,28.59269968
21626,4300654,28.58653373
18978,4000077,28.57437857
21350,4202563,28.57033324
5405,1301053,28.552025
9017,1901079,28.54427391
14893,3102251,28.54427391
11824,2402307,28.54352569
6517,1517302,28.54211571
12917,2700356,28.53954162
11924,2402460,28.53825427
14288,3003564,28.53374582
11787,2402250,28.52919159
7959,1519594,28.52545743
17459,3608592,28.52475042
2405,405790,28.51910146
22884,4503664,28.51282577
24720,4703524,28.51083584
13123,2801011,28.50952362
4731,1103110,28.49934445
17456,3608585,28.49782923
12579,2602441,28.48549515
15350,3301429,28.48157717
12797,2602742,28.47667159
20399,4104566,28.47338212
17122,3606393,28.46460575
22501,4502584,28.46364195
22977,4602143,28.46299755
24857,4703691,28.45842855
20247,4104377,28.44854317
22764,4503506,28.44836667
18130,3609567,28.44096169
14997,3200706,28.43956501
3471,801167,28.43933662
14474,3003810,28.42938253
423,103404,28.40891781
19804,4103783,28.40887276
13880,3002891,28.40877931
11866,2402373,28.40586766
9745,2003331,28.40111562
16124,3401967,28.39826644
11262,2302175,28.39352807
7119,1518542,28.39157565
2312,405669,28.38767572
11145,2301921,28.38634172
13408,2902272,28.38374712
8479,1700640,28.38042869
24607,4703392,28.38025923
12940,2700380,28.37787275
19397,4003420,28.37687504
17482,3608626,28.37300247
20907,4201145,28.36380769
21208,4202367,28.36144291
10486,2103493,28.36144291
5095,1202191,28.35991696
15805,3304661,28.34096017
3706,900289,28.3370419
22174,4407058,28.32684325
24840,4703671,28.320437
20407,4104575,28.31963017
11261,2302174,28.31764209
12038,2402643,28.3170929
18381,3609924,28.31610839
12920,2700359,28.31396708
6414,1516454,28.30585413
9115,1901195,28.29728419
16016,3401830,28.2869983
6396,1516116,28.27650033
17219,3607630,28.27076187
22070,4406941,28.26486734
9513,2003048,28.26263422
24812,4703636,28.25962147
6042,1401716,28.24766513
10013,2102374,28.24746562
20115,4104230,28.24745153
1173,203281,28.24704759
2430,405829,28.24606258
13266,2901949,28.24529467
11070,2301102,28.2380723
15773,3304596,28.23648991
23612,4608924,28.2303941
10766,2200106,28.22535396
11027,2300678,28.22341595
9338,2002739,28.22296102
524,201072,28.21741603
18462,3610081,28.21254942
24419,4703168,28.20901637
24725,4703531,28.19848206
10660,2103702,28.19508387
9209,2000789,28.18498457
21068,4202183,28.18458664
16658,3503663,28.17758898
3040,504927,28.17361754
21485,4300465,28.16770962
21669,4300708,28.15501908
8297,1601469,28.15451892
24623,4703408,28.15319762
15309,3300933,28.14660169
7507,1519020,28.14052778
18726,3900486,28.13840944
24558,4703333,28.13716674
11158,2301963,28.13493355
20724,4104934,28.1325533
1105,203194,28.12901195
24503,4703266,28.12815817
17225,3607681,28.10394796
23935,4609407,28.10008338
18071,3609482,28.09999329
14436,3003748,28.09822077
9615,2003176,28.08752372
19874,4103925,28.07072966
24887,4800085,28.06419618
17504,3608655,28.05763234
21283,4202468,28.05516781
15097,3200847,28.0515816
14468,3003802,28.05087263
23130,4606469,28.05087263
10397,2103373,28.02990568
10346,2103311,28.02514193
24701,4703502,28.02407676
9316,2002660,28.00278946
1523,302019,27.98393351
12229,2501214,27.97468872
16871,3600657,27.97308761
3981,1000866,27.96178583
11986,2402549,27.96177911
15076,3200821,27.95764201
10345,2103310,27.95584092
24381,4703115,27.94876164
8754,1800263,27.93194605
3209,600673,27.93127483
4847,1103261,27.91557521
26,100096,27.91450723
24579,4703358,27.91191177
19823,4103824,27.91126128
8341,1601518,27.89856874
8405,1700447,27.89071729
6341,1513876,27.89060418
1607,401013,27.87729951
18185,3609643,27.87571374
14154,3003407,27.87412247
21316,4202517,27.86584171
24651,4703443,27.86098387
2893,504714,27.85563906
12460,2602267,27.84537499
17730,3608999,27.8372275
15676,3304470,27.83463918
3250,600721,27.83107695
3236,600704,27.82663423
5272,1202401,27.81065683
20060,4104171,27.79069222
5135,1202247,27.78365691
1409,301852,27.7676427
4672,1103042,27.75676091
9039,1901107,27.75676091
353,103320,27.75296041
5201,1202319,27.74823452
22504,4502646,27.73777035
11892,2402416,27.73609833
20501,4104686,27.73472284
18638,3800681,27.73133007
1936,405019,27.7283532
17557,3608740,27.72072375
4333,1002223,27.7149679
22453,4501154,27.71307815
10484,2103489,27.69949513
14986,3200668,27.69921912
15580,3304307,27.69520298
15339,3301395,27.69520298
1405,301848,27.69520298
9249,2001333,27.6908606
18261,3609762,27.68990228
15060,3200800,27.68029382
11988,2402552,27.67770227
1726,402363,27.67254524
3077,504971,27.66873216
15485,3303758,27.66145238
14322,3003608,27.65323296
5444,1301885,27.64339711
16242,3402115,27.63768571
1823,404212,27.63474031
11910,2402438,27.63274846
4781,1103174,27.62151185
8287,1601458,27.61993847
5799,1400419,27.61347327
2315,405674,27.60934982
1194,203308,27.60934982
17824,3609153,27.60828815
4669,1103038,27.59158576
10321,2103286,27.59088031
7121,1518544,27.5813695
9218,2000847,27.5796314
887,202927,27.56841797
16909,3601724,27.56613962
24716,4703520,27.56435908
8358,1601536,27.54664346
20486,4104670,27.54372733
21668,4300707,27.54313164
21270,4202452,27.54199073
24145,4702601,27.53847927
10946,2200818,27.53057766
10075,2102939,27.52351132
4231,1002087,27.52054668
17686,3608916,27.51237574
19829,4103835,27.50948502
24841,4703673,27.50338188
8323,1601499,27.49979332
19084,4002233,27.49933049
19988,4104091,27.49356132
18796,3901399,27.49310334
20988,4202044,27.48963634
20989,4202050,27.47698205
4839,1103250,27.46503137
12583,2602448,27.46107965
6281,1511493,27.4593712
12709,2602621,27.45596808
6374,1515653,27.45356526
2602,503802,27.44967661
18090,3609508,27.44752207
17361,3608337,27.44465457
24538,4703306,27.44371011
14230,3003490,27.44128993
16253,3402129,27.42202703
20427,4104601,27.42192666
3446,801109,27.4203947
9083,1901157,27.41819264
18786,3901377,27.41685145
11616,2401901,27.41685145
22700,4503431,27.41120578
17429,3608538,27.40862217
23967,4609483,27.40535305
19351,4003357,27.40182097
16681,3503693,27.39765217
17045,3604670,27.39382523
17560,3608744,27.39045728
1110,203200,27.38782617
14901,3102260,27.38294974
22853,4503619,27.37977237
19193,4003155,27.3752443
24944,4801148,27.35480571
537,201239,27.3504601
12171,2501109,27.34489547
14872,3102226,27.33920332
19394,4003416,27.33316588
15462,3302940,27.33021299
25504,5100229,27.32593361
21519,4300523,27.32052035
19370,4003380,27.31356033
18466,3610088,27.3071768
13936,3003075,27.3071768
24947,4801189,27.30357797
9680,2003253,27.30053092
17703,3608950,27.28973141
23417,4608652,27.28251252
5733,1302399,27.28218446
24193,4702817,27.28135734
2889,504710,27.27702185
2103,405397,27.27238018
24979,4801407,27.2651215
12075,2500327,27.26233625
17483,3608627,27.25436426
21110,4202250,27.25272953
19142,4003051,27.24418371
8167,1601290,27.24340339
19615,4103001,27.22353524
11370,2302306,27.22353524
14597,3100127,27.20501121
14753,3102063,27.20417674
2303,405656,27.20203007
7048,1518447,27.20203007
18324,3609846,27.20013409
15631,3304411,27.18605561
16795,3600115,27.18531063
2381,405761,27.17529806
7949,1519581,27.1657464
11534,2400487,27.1651859
24565,4703344,27.15644456
235,103171,27.15644456
1208,203327,27.1524748
13671,3001141,27.14040208
3734,900532,27.1373835
24749,4703558,27.13674574
13297,2902099,27.13144827
12089,2500510,27.12749398
22336,4407258,27.12727151
9514,2003049,27.12222497
7417,1518916,27.11256454
9280,2002369,27.11056637
15298,3300475,27.10896406
8058,1519735,27.09450784
16743,3503798,27.08980894
16214,3402084,27.08759028
16228,3402099,27.0871967
5149,1202262,27.07749072
9102,1901181,27.07726969
17784,3609085,27.06772098
12039,2402644,27.05053202
21506,4300501,27.05053202
329,103287,27.03846426
25546,5100284,27.03846426
8820,1800742,27.02806965
12023,2402606,27.02806965
24542,4703311,27.02618553
100,102642,27.01475887
11236,2302132,27.01089801
15734,3304549,27.00570049
9881,2100022,27.00450451
16070,3401895,27.00157575
13263,2901913,27.00155823
4799,1103198,26.99083897
327,103284,26.98614799
18208,3609672,26.98444206
16077,3401904,26.98179013
4745,1103129,26.9770668
22443,4500995,26.96278349
25456,5001980,26.95382427
7233,1518691,26.93874979
6862,1518230,26.93791272
3067,504960,26.93728899
16770,3600044,26.93227364
9670,2003240,26.93030743
10509,2103519,26.92817955
10997,2300219,26.91348785
13044,2800031,26.90723091
10689,2103737,26.90508593
16902,3601349,26.90111815
17342,3608291,26.89923795
22891,4503676,26.89483332
22343,4407266,26.89246414
18298,3609812,26.88954218
15140,3200902,26.87095906
5659,1302315,26.83858815
1133,203231,26.83741804
13522,2902435,26.82995383
13828,3002680,26.82995383
11414,2302360,26.82904549
17086,3605518,26.82631603
2960,504804,26.82618902
2337,405703,26.82144054
16710,3503743,26.81725906
23941,4609414,26.81385826
9827,2003437,26.80357817
25185,4801762,26.80164682
17437,3608550,26.79520861
7050,1518449,26.79512572
13321,2902163,26.79512572
22914,4503705,26.79332491
15124,3200877,26.79130835
20558,4104753,26.79035971
14925,3102290,26.78931007
8240,1601396,26.7831539
3197,600660,26.78031165
9847,2003465,26.77400804
25308,5001710,26.76752816
17419,3608517,26.76732542
24380,4703114,26.76654145
8185,1601318,26.76378909
12858,2700276,26.76033458
6610,1517732,26.75761999
5674,1302331,26.75618503
8148,1601223,26.74373945
20749,4104963,26.74373945
19177,4003136,26.74373945
10602,2103627,26.74157175
16148,3401998,26.72207942
13360,2902213,26.72190819
14374,3003677,26.72030934
24577,4703356,26.71905891
3515,801262,26.71664887
4479,1101220,26.71249827
13487,2902387,26.71222452
18242,3609734,26.69016039
10492,2103500,26.68659072
12880,2700313,26.67555305
4586,1102837,26.672903
15166,3200937,26.67086527
13018,2700466,26.66676293
24519,4703284,26.66380437
1843,404410,26.6600894
5144,1202257,26.6589683
891,202931,26.6589683
9868,2003493,26.65637825
9791,2003388,26.64130417
2483,500413,26.63750423
16003,3401810,26.63529629
9710,2003293,26.63036648
14696,3101895,26.62586147
6883,1518256,26.62449738
9265,2001900,26.62049894
4793,1103190,26.62049894
19263,4003239,26.62027141
12734,2602654,26.60515784
10887,2200747,26.60515784
20350,4104500,26.60515784
7651,1519210,26.60364237
19794,4103759,26.60345878
4135,1001968,26.60246896
14268,3003536,26.59507907
8207,1601354,26.58675482
7620,1519175,26.58257969
17006,3603458,26.57650264
12175,2501114,26.57558596
2322,405685,26.57391127
14249,3003513,26.5682367
24597,4703378,26.56735468
16201,3402068,26.55404088
14865,3102216,26.54942535
15960,3401653,26.54634283
1927,404979,26.53242841
24079,4701404,26.52955154
9856,2003479,26.52837529
25156,4801727,26.51424746
10614,2103641,26.50829928
14877,3102231,26.50637088
143,102957,26.50628155
15898,3400976,26.49737528
4471,1101155,26.49061521
12612,2602489,26.49059488
17592,3608786,26.49013664
4709,1103085,26.48709226
9137,1901222,26.48391665
12668,2602564,26.47795018
15594,3304351,26.47753345
14033,3003243,26.47218457
18680,3800736,26.47110608
21235,4202404,26.47039418
15478,3303635,26.46863893
20702,4104911,26.4560375
11702,2402116,26.455634
7082,1518494,26.45405799
18187,3609645,26.45150655
14261,3003529,26.45012339
17886,3609228,26.44940908
12215,2501196,26.44641812
6961,1518347,26.44556297
18922,3901566,26.44521275
19751,4103656,26.42863077
18108,3609533,26.42069316
5418,1301524,26.40587571
12997,2700443,26.40477569
4072,1001861,26.40424177
24536,4703304,26.4030366
15652,3304441,26.39112746
17873,3609211,26.39059068
8850,1800777,26.39033808
17251,3607855,26.36227502
23677,4609023,26.35711696
14674,3101526,26.34841221
15812,3304685,26.3470649
6122,1500082,26.34363834
17776,3609073,26.32242722
14055,3003272,26.31467693
19221,4003189,26.3143432
8665,1700864,26.31310231
20832,4105064,26.2766991
20800,4105023,26.27304066
19920,4103991,26.27304066
8208,1601355,26.27178638
13419,2902286,26.26931867
20791,4105012,26.25078975
14151,3003400,26.23174656
8110,1600973,26.22325231
7499,1519012,26.22325231
10175,2103117,26.21954587
8587,1700774,26.214145
10356,2103324,26.21334368
4585,1102836,26.20881546
18892,3901528,26.20522221
885,202925,26.20400836
18667,3800719,26.20335433
16885,3600904,26.19614623
14857,3102205,26.1894676
24771,4703590,26.18707541
17931,3609284,26.18273929
9426,2002931,26.16725524
12595,2602466,26.15792428
24572,4703351,26.15217709
13475,2902367,26.14682759
18364,3609898,26.14011032
8019,1519675,26.13360902
20719,4104928,26.12821983
12500,2602343,26.11661238
9380,2002835,26.11466162
14359,3003657,26.11244538
13987,3003171,26.11158172
3004,504865,26.10115962
17936,3609294,26.09606725
21871,4405209,26.09606725
14258,3003525,26.09328552
20653,4104859,26.09216799
6381,1515868,26.08809922
17834,3609166,26.08574161
17448,3608568,26.08437561
23774,4609147,26.0802167
5741,1302409,26.07790247
21042,4202144,26.0734663
5235,1202359,26.05307185
7106,1518524,26.04956939
1378,301813,26.04714718
20326,4104470,26.04026688
24774,4703594,26.02947819
9696,2003273,26.02492604
2029,405270,26.00703379
8155,1601258,25.98947519
14315,3003598,25.98028202
11522,2400461,25.97897848
18277,3609784,25.97664846
21514,4300515,25.97303022
12959,2700401,25.96851074
14351,3003648,25.95733516
15071,3200816,25.95479678
23734,4609097,25.95026592
18223,3609696,25.94648556
11199,2302067,25.93700991
14855,3102203,25.9269267
9657,2003225,25.92341697
17988,3609364,25.92181973
11820,2402300,25.91085778
18808,3901417,25.91053582
2386,405768,25.90335905
16259,3402135,25.89394474
24831,4703661,25.89394474
9217,2000815,25.88752301
11965,2402523,25.88123625
8279,1601446,25.87651009
3606,801372,25.87386763
12167,2501089,25.85112077
10177,2103120,25.83629959
2463,500005,25.83026015
11450,2302403,25.83017672
18321,3609843,25.82993428
8408,1700465,25.80874005
1024,203099,25.80769371
7831,1519428,25.80260451
14294,3003572,25.80066152
24666,4703460,25.79862234
13383,2902240,25.79772259
18044,3609443,25.79746284
9737,2003322,25.79393018
1158,203263,25.79393018
7461,1518968,25.79265749
5994,1401655,25.79165973
4565,1102719,25.78957279
24628,4703413,25.77667342
456,103465,25.77368183
11925,2402461,25.76360482
7287,1518751,25.75671694
24598,4703380,25.75522409
14913,3102273,25.75522409
15062,3200802,25.75477214
16645,3503650,25.74621002
16679,3503691,25.72554442
20015,4104119,25.72314648
23394,4608608,25.71050026
11987,2402551,25.70965408
5675,1302333,25.70593646
6047,1401721,25.70593646
4505,1101696,25.68077907
11912,2402442,25.6648123
3548,801301,25.66299493
11211,2302094,25.65043668
23082,4605403,25.64804631
24352,4703081,25.63222223
17894,3609237,25.62639869
14280,3003555,25.6224378
17690,3608926,25.6224378
15964,3401671,25.61978162
16666,3503675,25.61855188
3240,600709,25.61776493
25377,5001820,25.6128813
21379,4202624,25.60971286
8221,1601372,25.60224296
21619,4300645,25.59918806
12615,2602492,25.59587261
9594,2003154,25.59563168
8711,1700918,25.57922703
8258,1601415,25.57345891
161,103034,25.57205455
7066,1518473,25.57185674
21599,4300620,25.57124385
11229,2302124,25.57042064
11945,2402494,25.55893738
13376,2902231,25.55339868
15164,3200934,25.54084625
14373,3003676,25.54002973
24238,4702900,25.53457604
11752,2402202,25.5287081
4073,1001862,25.51817446
22525,4502967,25.51457265
23589,4608895,25.5039157
13771,3002393,25.49240513
3426,801039,25.48761239
23770,4609139,25.48729642
10757,2103845,25.48729642
4590,1102853,25.48669835
22921,4503714,25.48199288
16260,3402138,25.47958674
14044,3003260,25.47280104
11592,2401762,25.47174539
9082,1901156,25.47174539
14979,3200643,25.46808255
16728,3503770,25.46650236
21487,4300467,25.45333649
10000,2101663,25.44483782
5129,1202241,25.44351141
5250,1202375,25.44292214
8162,1601279,25.43796795
13049,2800157,25.43684515
19938,4104022,25.42610117
18264,3609765,25.42329016
13006,2700453,25.41284092
2944,504777,25.40659628
20694,4104902,25.39646877
10711,2103763,25.39598427
7818,1519412,25.39598427
10615,2103642,25.39294827
20622,4104826,25.38399738
20360,4104512,25.36759756
16167,3402022,25.36747458
16736,3503782,25.34951024
10930,2200799,25.3455901
12034,2402635,25.34496607
25081,4801630,25.34239075
19977,4104077,25.34163094
10544,2103559,25.33498083
129,102911,25.33498083
3272,600747,25.32785152
20574,4104773,25.32236789
24477,4703239,25.31879698
1939,405036,25.31514115
21631,4300659,25.2926577
1339,301750,25.29014046
12194,2501166,25.29014046
438,103425,25.285335
5623,1302274,25.27770675
191,103103,25.27425799
19865,4103911,25.27234551
15187,3200972,25.25382922
13019,2700467,25.24875415
25542,5100279,25.24239497
15172,3200945,25.23848579
10070,2102917,25.23265006
9793,2003390,25.23248002
3177,600622,25.21894186
2427,405825,25.2133844
8535,1700703,25.21305477
11980,2402541,25.21090785
15834,3400027,25.20627241
22595,4503265,25.2027718
5223,1202345,25.1970746
25183,4801760,25.19383931
6063,1401743,25.19383931
16725,3503765,25.19308047
3568,801322,25.18880686
9252,2001431,25.18857927
21415,4300145,25.18101878
14493,3003831,25.18085554
20387,4104546,25.17914304
2608,503835,25.17914304
19960,4104049,25.17575921
18717,3900292,25.16807753
17492,3608638,25.16427149
10452,2103442,25.16041966
6879,1518251,25.15339215
21635,4300663,25.15339215
451,103451,25.14827618
3293,600778,25.1478668
19381,4003394,25.13687132
14845,3102192,25.13028229
17572,3608760,25.11424323
19162,4003108,25.10920678
8918,1900357,25.10663899
18689,3900010,25.09818551
16119,3401960,25.09383068
15277,3300148,25.09320502
19969,4104062,25.09097534
23801,4609182,25.0880462
12279,2501272,25.08089868
10745,2103817,25.07534479
17766,3609059,25.07453614
22954,4601387,25.06711184
2690,504241,25.05899782
19680,4103339,25.04482675
1107,203196,25.04117584
7790,1519375,25.03361481
8652,1700846,25.03273921
19476,4101043,25.02734378
20553,4104747,25.02586778
8991,1901048,25.02515659
13525,2902438,25.02194349
10868,2200728,25.0186897
16157,3402009,25.01534761
14811,3102154,25.01497897
12345,2601002,25.00892999
17546,3608728,24.99432174
20559,4104754,24.99432095
2110,405405,24.98075191
21240,4202410,24.97129532
10704,2103755,24.97003256
8073,1600032,24.96907611
16631,3503634,24.95356226
20855,4200148,24.94594367
11490,2302450,24.94329711
7635,1519192,24.9367005
11833,2402322,24.93410901
24492,4703254,24.93324572
5645,1302298,24.92839913
9126,1901209,24.92801976
22665,4503382,24.92500822
22880,4503660,24.92441041
15102,3200852,24.9240696
19785,4103739,24.91379083
5609,1302260,24.91241234
15635,3304418,24.91068989
18933,3901583,24.91029045
12164,2501080,24.88181394
24201,4702835,24.88157863
14782,3102115,24.88050464
17597,3608795,24.8733673
5856,1401276,24.87326077
11739,2402185,24.86576559
9355,2002781,24.86114179
416,103397,24.85471163
9667,2003236,24.84356482
12459,2602264,24.82334304
352,103319,24.82022258
40,100590,24.81834945
2541,502647,24.8143547
13435,2902310,24.8143547
11895,2402420,24.81297937
11477,2302435,24.8076343
3993,1001363,24.79850561
10381,2103355,24.79602161
9844,2003459,24.78758107
6059,1401738,24.78665932
8858,1800788,24.78566179
8276,1601441,24.76626487
12044,2402656,24.76624101
13473,2902365,24.76306857
11921,2402455,24.74561876
9810,2003410,24.74419294
16995,3603326,24.73465309
25320,5001731,24.73217116
8309,1601484,24.72363937
12563,2602424,24.71938331
21420,4300179,24.7170818
11831,2402320,24.71663799
22945,4601020,24.71481293
6625,1517782,24.71205867
22822,4503577,24.70713193
20002,4104105,24.70692867
17862,3609197,24.69696655
1294,301530,24.67704352
20333,4104478,24.66374669
16162,3402016,24.66187902
17811,3609135,24.65279163
6052,1401726,24.64879354
16494,3503458,24.64747251
25413,5001890,24.64602172
24325,4703040,24.64194374
25319,5001729,24.63490704
16137,3401984,24.63440541
13214,2901073,24.63345367
13663,3001003,24.61182802
5698,1302360,24.60628185
17857,3609191,24.59375914
9735,2003320,24.59375914
17584,3608778,24.58922067
2713,504407,24.58027302
16047,3401868,24.56961293
6340,1513857,24.56726607
11526,2400467,24.56625784
25112,4801672,24.56611068
17502,3608653,24.55686757
4256,1002119,24.55555652
15808,3304678,24.55179012
17685,3608915,24.54819077
2077,405357,24.54332247
315,103269,24.53973299
9400,2002873,24.5363982
9836,2003449,24.53240369
16693,3503713,24.53146071
9516,2003051,24.53131999
20814,4105041,24.5258157
25049,4801591,24.52521492
25202,5000304,24.51917608
8767,1800342,24.51799056
6531,1517377,24.51679254
23223,4607861,24.51541707
20657,4104864,24.50945517
325,103280,24.50848647
24705,4703507,24.50632908
24446,4703201,24.50306445
25248,5001601,24.50124606
1391,301827,24.49336737
18059,3609465,24.49081183
1926,404978,24.48572058
14079,3003310,24.47290353
12538,2602396,24.47017802
24821,4703646,24.45835369
2065,405335,24.45749642
15962,3401660,24.44447756
7564,1519093,24.44080011
10842,2200691,24.43845722
25349,5001776,24.43586268
11581,2401583,24.43530328
21502,4300497,24.43084992
10027,2102614,24.43013803
7795,1519380,24.42393367
14190,3003445,24.42128893
15740,3304555,24.42084927
22970,4601867,24.41781384
1416,301863,24.4161387
11970,2402529,24.40193619
12087,2500507,24.3963569
20271,4104403,24.39145796
24230,4702882,24.38995146
263,103204,24.38775032
18913,3901549,24.37177862
20785,4105006,24.35439673
11558,2401306,24.34772881
14654,3101154,24.34699107
12687,2602590,24.34569884
2033,405274,24.33934979
9971,2101234,24.33364099
24303,4703009,24.32911507
10399,2103376,24.32338468
24655,4703447,24.31800779
20365,4104519,24.31576797
14105,3003339,24.31167803
19342,4003348,24.30680135
12935,2700374,24.29614745
17090,3605598,24.29614745
24026,4700759,24.28179998
1021,203094,24.27781225
295,103244,24.27781225
17792,3609100,24.27304604
248,103185,24.27304604
16568,3503552,24.26365899
23261,4608148,24.2476526
4182,1002031,24.24531638
5164,1202278,24.22324676
11953,2402507,24.20572854
457,103466,24.20132483
1716,402065,24.18326606
15352,3301438,24.18321137
24802,4703624,24.18036337
24527,4703294,24.17343613
8993,1901050,24.1549181
13988,3003173,24.15322209
544,201461,24.14428376
21269,4202451,24.13308411
12257,2501249,24.13078379
9780,2003377,24.12894747
23582,4608888,24.12549553
7705,1519274,24.12148214
24231,4702884,24.12148214
23376,4608576,24.11479751
5484,1302086,24.10547715
13465,2902355,24.1052419
10513,2103525,24.09430712
24194,4702819,24.09229715
14301,3003579,24.08389754
18619,3800637,24.07106463
13490,2902394,24.06952814
1344,301763,24.05491055
8082,1600335,24.03778733
879,202915,24.03419045
10883,2200743,24.03419045
13461,2902351,24.03171321
13142,2801034,24.02397207
24754,4703564,24.01156525
17956,3609321,24.00317433
2554,503012,23.98758818
6682,1517926,23.95929275
13120,2801008,23.95561157
18974,4000068,23.95512448
25190,4801771,23.947068
15806,3304662,23.94446656
9348,2002767,23.94035876
11280,2302199,23.92766935
12017,2402593,23.92109157
11399,2302343,23.91575901
9671,2003241,23.912224
15576,3304299,23.91058284
15486,3303770,23.88023449
25027,4801561,23.87876566
9459,2002981,23.87373582
13769,3002351,23.86639656
6720,1518004,23.85868155
19136,4003021,23.84884785
906,202953,23.84884785
5103,1202203,23.84720748
22743,4503483,23.83469719
7385,1518877,23.8310389
18086,3609503,23.82969202
21346,4202555,23.82724973
17039,3604385,23.82549913
18408,3609966,23.82059333
25028,4801562,23.81705909
18305,3609823,23.81558785
17708,3608960,23.81514241
8376,1700154,23.81182183
16674,3503683,23.8016095
576,202141,23.78838016
25119,4801681,23.7873775
25040,4801577,23.77334202
13481,2902378,23.76820174
956,203012,23.76523455
9317,2002662,23.76188899
12032,2402630,23.75897998
19734,4103592,23.75793635
3592,801353,23.75717573
8693,1700896,23.75717573
25379,5001822,23.7567279
17468,3608606,23.75606044
5607,1302258,23.75434751
13718,3001794,23.74572734
19915,4103984,23.74444291
9923,2100566,23.74159296
8628,1700822,23.73336271
8545,1700717,23.71717412
1530,302028,23.71717412
15993,3401797,23.71605546
21657,4300690,23.69686269
20280,4104415,23.69686071
25724,5400473,23.68490519
176,103080,23.68378853
5638,1302291,23.67740985
5215,1202336,23.67584098
23916,4609368,23.67398276
18452,3610055,23.67398276
20711,4104920,23.67259995
1947,405071,23.65862435
11996,2402562,23.64078098
25420,5001903,23.63932375
8197,1601341,23.63932375
15991,3401794,23.63323988
7898,1519520,23.6237122
10465,2103465,23.62137388
7103,1518521,23.61997973
25176,4801752,23.61346026
8728,1700947,23.61072751
9129,1901213,23.60839855
15620,3304394,23.60831002
1819,404167,23.59934853
18917,3901557,23.58854552
14929,3200117,23.58854552
15566,3304265,23.57752794
22785,4503535,23.57518897
21671,4300714,23.57071809
1259,300715,23.57037067
9831,2003442,23.56489745
22126,4407008,23.55492585
11922,2402457,23.5511903
11503,2302472,23.55013658
16195,3402060,23.54512183
9585,2003144,23.54362193
1982,405158,23.54060244
20757,4104972,23.53269728
18382,3609925,23.52638543
15385,3301579,23.5216845
17801,3609117,23.51957755
19452,4100305,23.51384625
10673,2103718,23.51057563
6431,1516612,23.50479005
7782,1519366,23.49930779
